path,name,modified_at,version_count,size,id
2021-early-regen/000372/august_dm_spot_2_120m/100MEDIA/DJI_0383.JPG,DJI_0383.JPG,4/17/2025 12:46,2,8572690,1.74922E+12
2021-early-regen/000372/august_dm_spot_2_120m/100MEDIA/DJI_0431.JPG,DJI_0431.JPG,4/17/2025 12:46,2,8653846,1.74924E+12
2021-early-regen/000372/august_dm_spot_2_120m/100MEDIA/DJI_0907.JPG,DJI_0907.JPG,4/17/2025 12:46,2,8441040,1.74926E+12
2021-early-regen/000372/august_dm_spot_2_120m/100MEDIA/DJI_0962.JPG,DJI_0962.JPG,4/17/2025 12:46,2,8435016,1.74925E+12
2021-early-regen/000373/august_dm_spot_2_80m/101MEDIA/DJI_0868.JPG,DJI_0868.JPG,4/17/2025 12:48,2,8475211,1.74931E+12
2021-early-regen/000373/august_dm_spot_2_80m/101MEDIA/DJI_0908.JPG,DJI_0908.JPG,4/17/2025 12:48,2,8177866,1.74931E+12
2021-early-regen/000373/august_dm_spot_2_80m/102MEDIA/DJI_0438.JPG,DJI_0438.JPG,4/17/2025 12:49,2,8425903,1.74939E+12
2021-early-regen/000373/august_dm_spot_2_80m/102MEDIA/DJI_0701.JPG,DJI_0701.JPG,4/17/2025 12:49,2,8338998,1.7494E+12
2021-early-regen/000374/august_F0254_120m/101MEDIA/DJI_0658.JPG,DJI_0658.JPG,4/17/2025 12:49,2,8684173,1.74939E+12
2021-early-regen/000374/august_F0254_120m/101MEDIA/DJI_0954.JPG,DJI_0954.JPG,4/17/2025 12:50,2,8934983,1.74939E+12
2021-early-regen/000374/august_F0254_120m/102MEDIA/DJI_0221.JPG,DJI_0221.JPG,4/17/2025 12:56,2,8628173,1.74942E+12
2021-early-regen/000374/august_F0254_120m/102MEDIA/DJI_0480.JPG,DJI_0480.JPG,4/17/2025 12:56,2,8449238,1.74943E+12
2021-early-regen/000375/august_F0254_80m/103MEDIA/DJI_0468.JPG,DJI_0468.JPG,4/17/2025 13:09,2,8721010,1.74948E+12
2021-early-regen/000375/august_F0254_80m/104MEDIA/DJI_0262.JPG,DJI_0262.JPG,4/17/2025 13:11,2,8370850,1.74953E+12
2021-early-regen/000376/august_spot_unknown_1(7-4-2021)_120m/100MEDIA/DJI_0359.JPG,DJI_0359.JPG,4/17/2025 13:09,2,8508426,1.74946E+12
2021-early-regen/000376/august_spot_unknown_1(7-4-2021)_120m/100MEDIA/DJI_0810.JPG,DJI_0810.JPG,4/17/2025 13:09,2,8915357,1.74948E+12
2021-early-regen/000376/august_spot_unknown_1(7-4-2021)_120m/100MEDIA/DJI_0905.JPG,DJI_0905.JPG,4/17/2025 13:09,2,8358915,1.74948E+12
2021-early-regen/000377/august_spot_unknown_1(7-4-2021)_80m/101MEDIA/DJI_0506.JPG,DJI_0506.JPG,4/17/2025 13:11,2,8321201,1.74953E+12
2021-early-regen/000377/august_spot_unknown_1(7-4-2021)_80m/101MEDIA/DJI_0791.JPG,DJI_0791.JPG,4/17/2025 13:11,2,8815485,1.74955E+12
2021-early-regen/000378/august_spot_unknown_2(7-5-2021)_120m/103MEDIA/DJI_0208.JPG,DJI_0208.JPG,4/17/2025 13:13,2,8808671,1.7498E+12
2021-early-regen/000378/august_spot_unknown_2(7-5-2021)_120m/103MEDIA/DJI_0242.JPG,DJI_0242.JPG,4/17/2025 13:13,2,8451575,1.7498E+12
2021-early-regen/000378/august_spot_unknown_2(7-5-2021)_120m/103MEDIA/DJI_0556.JPG,DJI_0556.JPG,4/17/2025 13:13,2,8612098,1.74983E+12
2021-early-regen/000378/august_spot_unknown_2(7-5-2021)_120m/103MEDIA/DJI_0591.JPG,DJI_0591.JPG,4/17/2025 13:13,2,8380442,1.74984E+12
2021-early-regen/000379/august_spot_unknown_2(7-5-2021)_80m/104MEDIA/DJI_0095.JPG,DJI_0095.JPG,4/17/2025 13:15,2,8715617,1.74999E+12
2021-early-regen/000379/august_spot_unknown_2(7-5-2021)_80m/104MEDIA/DJI_0615.JPG,DJI_0615.JPG,4/17/2025 13:15,2,8732394,1.75004E+12
2021-early-regen/000380_and_000381/120m/100MEDIA/DJI_0390.JPG,DJI_0390.JPG,4/17/2025 13:15,2,8518834,1.75E+12
2021-early-regen/000380_and_000381/120m/100MEDIA/DJI_0638.JPG,DJI_0638.JPG,4/17/2025 13:15,2,8524254,1.75001E+12
2021-early-regen/000380_and_000381/120m/100MEDIA/DJI_0885.JPG,DJI_0885.JPG,4/17/2025 13:15,2,8545512,1.75004E+12
2021-early-regen/000380_and_000381/120m/102MEDIA/DJI_0367.JPG,DJI_0367.JPG,4/17/2025 13:23,2,8370903,1.75029E+12
2021-early-regen/000382_and_000383/80m/101MEDIA/DJI_0509.JPG,DJI_0509.JPG,4/17/2025 13:17,2,8511304,1.75018E+12
2021-early-regen/000382_and_000383/80m/101MEDIA/DJI_0615.JPG,DJI_0615.JPG,4/17/2025 13:17,2,8715375,1.7502E+12
2021-early-regen/000382_and_000383/80m/101MEDIA/DJI_0848.JPG,DJI_0848.JPG,4/17/2025 13:17,2,8464419,1.7502E+12
2021-early-regen/000382_and_000383/80m/102MEDIA/DJI_0012.JPG,DJI_0012.JPG,4/17/2025 13:22,2,8690498,1.75027E+12
2021-early-regen/000384/120m/100MEDIA/DJI_0796.JPG,DJI_0796.JPG,4/17/2025 13:22,2,8879850,1.75031E+12
2021-early-regen/000385/80m/SD_card_3/100MEDIA/DJI_0175.JPG,DJI_0175.JPG,4/17/2025 13:32,2,8755716,1.75042E+12
2021-early-regen/000385/80m/SD_card_3/100MEDIA/DJI_0481.JPG,DJI_0481.JPG,4/17/2025 13:32,2,8585759,1.75044E+12
2021-early-regen/000385/80m/SD_card_3/100MEDIA/DJI_0494.JPG,DJI_0494.JPG,4/17/2025 13:32,2,8512543,1.75044E+12
2021-early-regen/000386_and_000387/120m/100MEDIA/DJI_0359.JPG,DJI_0359.JPG,4/17/2025 13:32,2,8974062,1.75043E+12
2021-early-regen/000386_and_000387/120m/101MEDIA/DJI_0684.JPG,DJI_0684.JPG,4/17/2025 13:34,2,8397019,1.7505E+12
2021-early-regen/000386_and_000387/120m/102MEDIA/DJI_0057.JPG,DJI_0057.JPG,4/17/2025 13:36,2,8760581,1.75057E+12
2021-early-regen/000388_and_000389/80m/101MEDIA/DJI_0113.JPG,DJI_0113.JPG,4/17/2025 13:36,2,8498867,1.75054E+12
2021-early-regen/000388_and_000389/80m/101MEDIA/DJI_0369.JPG,DJI_0369.JPG,4/17/2025 13:36,2,8642778,1.75056E+12
2021-early-regen/000388_and_000389/80m/102MEDIA/DJI_0687.JPG,DJI_0687.JPG,4/17/2025 13:40,2,8518493,1.75062E+12
2021-early-regen/000388_and_000389/80m/103MEDIA/DJI_0087.JPG,DJI_0087.JPG,4/17/2025 13:46,2,8340098,1.75065E+12
2021-early-regen/000390/120m/103MEDIA/DJI_0620.JPG,DJI_0620.JPG,4/17/2025 13:36,2,8912663,1.75056E+12
2021-early-regen/000390/120m/103MEDIA/DJI_0892.JPG,DJI_0892.JPG,4/17/2025 13:36,2,8676885,1.75056E+12
2021-early-regen/000390/120m/104MEDIA/DJI_0009.JPG,DJI_0009.JPG,4/17/2025 13:41,2,8934705,1.7506E+12
2021-early-regen/000390/120m/104MEDIA/DJI_0257.JPG,DJI_0257.JPG,4/17/2025 13:40,2,8545968,1.75062E+12
2021-early-regen/000391/80m/102MEDIA/DJI_0367.JPG,DJI_0367.JPG,4/17/2025 13:40,2,8530967,1.75061E+12
2021-early-regen/000391/80m/103MEDIA/DJI_0120.JPG,DJI_0120.JPG,4/17/2025 13:46,2,8599450,1.75067E+12
2021-early-regen/000391/80m/103MEDIA/DJI_0135.JPG,DJI_0135.JPG,4/17/2025 13:46,2,8580750,1.75066E+12
2021-early-regen/000391/80m/103MEDIA/DJI_0378.JPG,DJI_0378.JPG,4/17/2025 13:46,2,8446601,1.75068E+12
2021-early-regen/000392/120m/100MEDIA/DJI_0318.JPG,DJI_0318.JPG,4/17/2025 13:46,2,8361009,1.75067E+12
2021-early-regen/000392/120m/100MEDIA/DJI_0399.JPG,DJI_0399.JPG,4/17/2025 13:46,2,8438039,1.75067E+12
2021-early-regen/000392/120m/100MEDIA/DJI_0828.JPG,DJI_0828.JPG,4/17/2025 13:46,2,8841278,1.7507E+12
2021-early-regen/000392/120m/100MEDIA/DJI_0908.JPG,DJI_0908.JPG,4/17/2025 13:46,2,8985211,1.7507E+12
2021-early-regen/000393/80m/102MEDIA/DJI_0247.JPG,DJI_0247.JPG,4/17/2025 13:50,2,8477031,1.75078E+12
2021-early-regen/000393/80m/102MEDIA/DJI_0283.JPG,DJI_0283.JPG,4/17/2025 13:50,2,8608674,1.75081E+12
2021-early-regen/000393/80m/102MEDIA/DJI_0469.JPG,DJI_0469.JPG,4/17/2025 13:51,2,8360718,1.75084E+12
2021-early-regen/000393/80m/102MEDIA/DJI_0532.JPG,DJI_0532.JPG,4/17/2025 13:50,2,8607803,1.75084E+12
2021-early-regen/000394/120m/102MEDIA/DJI_0924.JPG,DJI_0924.JPG,4/17/2025 13:50,2,8617923,1.75078E+12
2021-early-regen/000394/120m/103MEDIA/DJI_0123.JPG,DJI_0123.JPG,4/17/2025 13:52,2,8677889,1.75088E+12
2021-early-regen/000394/120m/103MEDIA/DJI_0174.JPG,DJI_0174.JPG,4/17/2025 13:52,2,8264575,1.75088E+12
2021-early-regen/000394/120m/103MEDIA/DJI_0339.JPG,DJI_0339.JPG,4/17/2025 13:52,2,8415850,1.75091E+12
2021-early-regen/000395/80m/104MEDIA/DJI_0666.JPG,DJI_0666.JPG,4/17/2025 13:52,2,8379501,1.75089E+12
2021-early-regen/000395/80m/104MEDIA/DJI_0895.JPG,DJI_0895.JPG,4/17/2025 13:52,2,8471301,1.75092E+12
2021-early-regen/000395/80m/105MEDIA/DJI_0201.JPG,DJI_0201.JPG,4/17/2025 13:52,2,8261468,1.75096E+12
2021-early-regen/000395/80m/105MEDIA/DJI_0297.JPG,DJI_0297.JPG,4/17/2025 13:52,2,8578169,1.75096E+12
2021-early-regen/000396_and_000397/120m/100MEDIA/DJI_0393.JPG,DJI_0393.JPG,4/17/2025 13:53,2,8252227,1.75101E+12
2021-early-regen/000396_and_000397/120m/102MEDIA/DJI_0096.JPG,DJI_0096.JPG,4/17/2025 13:57,2,8308105,1.75111E+12
2021-early-regen/000396_and_000397/120m/102MEDIA/DJI_0429.JPG,DJI_0429.JPG,4/17/2025 13:57,2,8269622,1.75115E+12
2021-early-regen/000396_and_000397/120m/102MEDIA/DJI_0548.JPG,DJI_0548.JPG,4/17/2025 13:57,2,8328946,1.75116E+12
2021-early-regen/000398_and_000399/80m/101MEDIA/DJI_0541.JPG,DJI_0541.JPG,4/17/2025 13:58,2,8354334,1.75115E+12
2021-early-regen/000398_and_000399/80m/103MEDIA/DJI_0241.JPG,DJI_0241.JPG,4/17/2025 14:01,2,8389896,1.75116E+12
2021-early-regen/000398_and_000399/80m/103MEDIA/DJI_0467.JPG,DJI_0467.JPG,4/17/2025 14:01,2,8356998,1.75121E+12
2021-early-regen/000398_and_000399/80m/104MEDIA/DJI_0528.JPG,DJI_0528.JPG,4/17/2025 14:21,2,8349462,1.75124E+12
2021-early-regen/000400/120m/100MEDIA/DJI_0208.JPG,DJI_0208.JPG,4/17/2025 13:58,2,8581690,1.75116E+12
2021-early-regen/000400/120m/100MEDIA/DJI_0403.JPG,DJI_0403.JPG,4/17/2025 13:58,2,8419850,1.75115E+12
2021-early-regen/000400/120m/100MEDIA/DJI_0596.JPG,DJI_0596.JPG,4/17/2025 13:58,2,8448727,1.7512E+12
2021-early-regen/000400/120m/100MEDIA/DJI_0776.JPG,DJI_0776.JPG,4/17/2025 13:58,2,8696255,1.7512E+12
2021-early-regen/000401/80m/101MEDIA/DJI_0125.JPG,DJI_0125.JPG,4/17/2025 14:01,2,8532150,1.75116E+12
2021-early-regen/000401/80m/101MEDIA/DJI_0765.JPG,DJI_0765.JPG,4/17/2025 14:01,2,8662620,1.75124E+12
2021-early-regen/000401/80m/101MEDIA/DJI_0880.JPG,DJI_0880.JPG,4/17/2025 14:01,2,8381137,1.75126E+12
2021-early-regen/000401/80m/102MEDIA/DJI_0031.JPG,DJI_0031.JPG,4/17/2025 14:21,2,8363245,1.7512E+12
2021-early-regen/000402/120m/100MEDIA/DJI_0165.JPG,DJI_0165.JPG,4/17/2025 14:19,2,8856118,1.7512E+12
2021-early-regen/000402/120m/100MEDIA/DJI_0345.JPG,DJI_0345.JPG,4/17/2025 14:19,2,8342688,1.75122E+12
2021-early-regen/000403/80m/100MEDIA/DJI_0583.JPG,DJI_0583.JPG,4/17/2025 14:27,2,8280860,1.75124E+12
2021-early-regen/000403/80m/100MEDIA/DJI_0886.JPG,DJI_0886.JPG,4/17/2025 14:27,2,8349370,1.75126E+12
2021-early-regen/000403/80m/100MEDIA/DJI_0927.JPG,DJI_0927.JPG,4/17/2025 14:27,2,8469712,1.75127E+12
2021-early-regen/000404/120m/101MEDIA/DJI_0046.JPG,DJI_0046.JPG,4/17/2025 14:31,2,8800545,1.75127E+12
2021-early-regen/000404/120m/101MEDIA/DJI_0124.JPG,DJI_0124.JPG,4/17/2025 14:31,2,8462473,1.75127E+12
2021-early-regen/000404/120m/102MEDIA/DJI_0217.JPG,DJI_0217.JPG,4/17/2025 14:33,2,8424935,1.75136E+12
2021-early-regen/000405/80m/100MEDIA/DJI_0510.JPG,DJI_0510.JPG,4/17/2025 14:31,2,8196804,1.75131E+12
2021-early-regen/000405/80m/101MEDIA/DJI_0981.JPG,DJI_0981.JPG,4/17/2025 14:33,2,8429262,1.75139E+12
2021-early-regen/000405/80m/102MEDIA/DJI_0501.JPG,DJI_0501.JPG,4/17/2025 14:39,2,8218206,1.75142E+12
2021-early-regen/000405/80m/102MEDIA/DJI_0688.JPG,DJI_0688.JPG,4/17/2025 14:39,2,8174798,1.75144E+12
2021-early-regen/000406/120m/103MEDIA/DJI_0890.JPG,DJI_0890.JPG,4/17/2025 14:34,2,8879998,1.75139E+12
2021-early-regen/000406/120m/104MEDIA/DJI_0016.JPG,DJI_0016.JPG,4/17/2025 14:39,2,9083234,1.75139E+12
2021-early-regen/000407/80m/100MEDIA/DJI_0441.JPG,DJI_0441.JPG,4/17/2025 14:39,2,8439489,1.75141E+12
2021-early-regen/000407/80m/101MEDIA/DJI_0802.JPG,DJI_0802.JPG,4/17/2025 14:41,2,8337945,1.75153E+12
2021-early-regen/000408/120m/103MEDIA/DJI_0774.JPG,DJI_0774.JPG,4/17/2025 14:42,2,8309575,1.75157E+12
2021-early-regen/000408/120m/104MEDIA/DJI_0088.JPG,DJI_0088.JPG,4/17/2025 14:42,2,8612067,1.75156E+12
2021-early-regen/000408/120m/104MEDIA/DJI_0451.JPG,DJI_0451.JPG,4/17/2025 14:42,2,8574303,1.75159E+12
2021-early-regen/000408/120m/105MEDIA/DJI_0042.JPG,DJI_0042.JPG,4/17/2025 14:44,2,8592061,1.7516E+12
2021-early-regen/000409/80m/SD_card_25/101MEDIA/DJI_0188.JPG,DJI_0188.JPG,4/17/2025 14:53,2,8219588,1.75176E+12
2021-early-regen/000409/80m/SD_card_25/101MEDIA/DJI_0605.JPG,DJI_0605.JPG,4/17/2025 14:53,2,8458417,1.75181E+12
2021-early-regen/000409/80m/SD_card_26/106MEDIA/DJI_0375.JPG,DJI_0375.JPG,4/17/2025 15:33,2,8730636,1.75184E+12
2021-early-regen/000410/120m/102MEDIA/DJI_0426.JPG,DJI_0426.JPG,4/17/2025 14:42,2,8944316,1.75157E+12
2021-early-regen/000410/120m/102MEDIA/DJI_0575.JPG,DJI_0575.JPG,4/17/2025 14:42,2,8620752,1.75159E+12
2021-early-regen/000411/80m/103MEDIA/DJI_0330.JPG,DJI_0330.JPG,4/17/2025 14:44,2,8531521,1.75162E+12
2021-early-regen/000411/80m/103MEDIA/DJI_0426.JPG,DJI_0426.JPG,4/17/2025 14:44,2,8394608,1.75163E+12
2021-early-regen/000411/80m/104MEDIA/DJI_0067.JPG,DJI_0067.JPG,4/17/2025 14:52,2,8468397,1.75171E+12
2021-early-regen/000411/80m/104MEDIA/DJI_0271.JPG,DJI_0271.JPG,4/17/2025 14:52,2,8872542,1.75172E+12
2021-early-regen/000413/120m/104MEDIA/DJI_0758.JPG,DJI_0758.JPG,4/17/2025 14:52,2,8342615,1.75172E+12
2021-early-regen/000413/120m/105MEDIA/DJI_0191.JPG,DJI_0191.JPG,4/17/2025 15:11,2,8180020,1.7518E+12
2021-early-regen/000413/120m/105MEDIA/DJI_0204.JPG,DJI_0204.JPG,4/17/2025 15:11,2,8485009,1.7518E+12
2021-early-regen/000414/80m/100MEDIA/DJI_0063.JPG,DJI_0063.JPG,4/17/2025 15:11,2,8387431,1.75179E+12
2021-early-regen/000414/80m/105MEDIA/DJI_0985.JPG,DJI_0985.JPG,4/17/2025 15:54,2,8796478,1.75188E+12
2021-early-regen/000414/80m/106MEDIA/DJI_0301.JPG,DJI_0301.JPG,4/17/2025 16:00,2,8732849,1.75201E+12
2021-early-regen/000415/120m/100MEDIA/DJI_0591.JPG,DJI_0591.JPG,4/17/2025 15:52,2,8433067,1.75186E+12
2021-early-regen/000415/120m/100MEDIA/DJI_0641.JPG,DJI_0641.JPG,4/17/2025 15:52,2,8287845,1.75189E+12
2021-early-regen/000415/120m/101MEDIA/DJI_0161.JPG,DJI_0161.JPG,4/17/2025 16:00,2,8585126,1.75188E+12
2021-early-regen/000415/120m/101MEDIA/DJI_0220.JPG,DJI_0220.JPG,4/17/2025 16:00,2,8382153,1.75201E+12
2021-early-regen/000416/80m/100MEDIA/DJI_0239.JPG,DJI_0239.JPG,4/17/2025 16:00,2,8407576,1.75203E+12
2021-early-regen/000416/80m/101MEDIA/DJI_0878.JPG,DJI_0878.JPG,4/17/2025 16:07,2,8420904,1.75203E+12
2021-early-regen/000416/80m/102MEDIA/DJI_0161.JPG,DJI_0161.JPG,4/17/2025 16:17,2,8383796,1.75203E+12
2021-early-regen/000416/80m/102MEDIA/DJI_0200.JPG,DJI_0200.JPG,4/17/2025 16:17,2,8355038,1.75202E+12
2021-early-regen/000417/120m/SD_card_23/101MEDIA/DJI_0240.JPG,DJI_0240.JPG,4/17/2025 16:17,2,8688555,1.75196E+12
2021-early-regen/000417/120m/SD_card_23/105MEDIA/DJI_0743.JPG,DJI_0743.JPG,4/17/2025 16:19,2,8686114,1.75197E+12
2021-early-regen/000417/120m/SD_card_23/105MEDIA/DJI_0838.JPG,DJI_0838.JPG,4/17/2025 16:19,2,8804694,1.75196E+12
2021-early-regen/000417/120m/SD_card_24/100MEDIA/DJI_0607.JPG,DJI_0607.JPG,4/17/2025 16:18,2,8765736,1.75195E+12
2021-early-regen/000419/120m/102MEDIA/DJI_0215.JPG,DJI_0215.JPG,4/17/2025 16:18,2,8436858,1.75194E+12
2021-early-regen/000419/120m/102MEDIA/DJI_0711.JPG,DJI_0711.JPG,4/17/2025 16:18,2,8450734,1.75194E+12
2021-early-regen/000419/120m/102MEDIA/DJI_0761.JPG,DJI_0761.JPG,4/17/2025 16:18,2,8591750,1.75194E+12
2021-early-regen/000420/80m/103MEDIA/DJI_0831.JPG,DJI_0831.JPG,4/17/2025 16:19,2,8773798,1.75194E+12
2021-early-regen/000420/80m/104MEDIA/DJI_0776.JPG,DJI_0776.JPG,4/17/2025 16:23,2,9026068,1.75197E+12
2021-tnc-yuba/000444/part1/100MEDIA/DJI_0890.JPG,DJI_0890.JPG,4/17/2025 12:28,2,9202710,1.74908E+12
2021-tnc-yuba/000444/part1/101MEDIA/DJI_0114.JPG,DJI_0114.JPG,4/17/2025 12:28,2,8446881,1.74912E+12
2021-tnc-yuba/000445/part2/102MEDIA/DJI_0536.JPG,DJI_0536.JPG,4/17/2025 12:28,2,8816599,1.74913E+12
2021-tnc-yuba/000445/part2/102MEDIA/DJI_0836.JPG,DJI_0836.JPG,4/17/2025 12:28,2,8733221,1.74913E+12
2021-tnc-yuba/000446/104MEDIA/DJI_0564.JPG,DJI_0564.JPG,4/17/2025 12:05,2,8622745,1.74906E+12
2021-tnc-yuba/000446/104MEDIA/DJI_0758.JPG,DJI_0758.JPG,4/17/2025 12:05,2,8634314,1.74906E+12
2021-tnc-yuba/000447/104MEDIA/DJI_0286.JPG,DJI_0286.JPG,4/17/2025 12:28,2,8847667,1.74908E+12
2021-tnc-yuba/000449/101MEDIA/DJI_0555.JPG,DJI_0555.JPG,4/17/2025 12:36,2,8638915,1.74907E+12
2021-tnc-yuba/000449/101MEDIA/DJI_0568.JPG,DJI_0568.JPG,4/17/2025 12:36,2,8537682,1.74908E+12
2021-tnc-yuba/000449/101MEDIA/DJI_0864.JPG,DJI_0864.JPG,4/17/2025 12:36,2,8471757,1.74908E+12
2021-tnc-yuba/000450/part1/DJI_0398.JPG,DJI_0398.JPG,4/17/2025 12:44,2,8523015,1.74909E+12
2021-tnc-yuba/000450/part2/card2/100MEDIA/DJI_0143.JPG,DJI_0143.JPG,4/17/2025 12:50,2,8819157,1.74925E+12
2021-tnc-yuba/000450/part2/card2/100MEDIA/DJI_0692.JPG,DJI_0692.JPG,4/17/2025 12:50,2,8548688,1.74926E+12
2021-tnc-yuba/000450/part2/card2/101MEDIA/DJI_0127.JPG,DJI_0127.JPG,4/17/2025 12:56,2,8885356,1.74931E+12
2021-tnc-yuba/000451/103MEDIA/DJI_0073.JPG,DJI_0073.JPG,4/17/2025 12:46,2,8775037,1.74912E+12
2021-tnc-yuba/000451/103MEDIA/DJI_0428.JPG,DJI_0428.JPG,4/17/2025 12:46,2,8329224,1.74912E+12
2021-tnc-yuba/000451/103MEDIA/DJI_0635.JPG,DJI_0635.JPG,4/17/2025 12:46,2,8916391,1.74913E+12
2021-tnc-yuba/000452/100MEDIA/DJI_0377.JPG,DJI_0377.JPG,4/17/2025 12:46,2,8306215,1.74909E+12
2021-tnc-yuba/000452/100MEDIA/DJI_0425.JPG,DJI_0425.JPG,4/17/2025 12:46,2,8425347,1.7491E+12
2022-early-regen/20220619-0034/100MEDIA/DJI_0454.JPG,DJI_0454.JPG,4/17/2025 12:05,2,8926775,1.44302E+12
2022-early-regen/20220619-0034/100MEDIA/DJI_0738.JPG,DJI_0738.JPG,4/17/2025 12:05,2,8487868,1.44304E+12
2022-early-regen/20220619-0034/100MEDIA/DJI_0875.JPG,DJI_0875.JPG,4/17/2025 12:05,2,8586401,1.44304E+12
2022-early-regen/20220619-0034/100MEDIA/DJI_0908.JPG,DJI_0908.JPG,4/17/2025 12:05,2,8722620,1.44304E+12
2022-early-regen/20220619-0035/101MEDIA/DJI_0907.JPG,DJI_0907.JPG,4/17/2025 12:05,2,9242543,1.44275E+12
2022-early-regen/20220619-0035/101MEDIA/DJI_0996.JPG,DJI_0996.JPG,4/17/2025 12:05,2,8653970,1.44275E+12
2022-early-regen/20220619-0035/102MEDIA/DJI_0024.JPG,DJI_0024.JPG,4/17/2025 12:28,2,9001298,1.44273E+12
2022-early-regen/20220619-0035/102MEDIA/DJI_0485.JPG,DJI_0485.JPG,4/17/2025 12:28,2,8920058,1.44272E+12
2022-early-regen/20220620-0030/102MEDIA/DJI_0242.JPG,DJI_0242.JPG,4/17/2025 12:28,2,8835111,1.44275E+12
2022-early-regen/20220620-0030/102MEDIA/DJI_0679.JPG,DJI_0679.JPG,4/17/2025 12:28,2,8798422,1.44274E+12
2022-early-regen/20220620-0030/103MEDIA/DJI_0391.JPG,DJI_0391.JPG,4/17/2025 12:28,2,8620786,1.44303E+12
2022-early-regen/20220620-0030/104MEDIA/DJI_0378.JPG,DJI_0378.JPG,4/17/2025 12:36,2,9409646,1.44305E+12
2022-early-regen/20220620-0031/100MEDIA/DJI_0544.JPG,DJI_0544.JPG,4/17/2025 12:28,2,9104628,1.44272E+12
2022-early-regen/20220620-0031/101MEDIA/DJI_0010.JPG,DJI_0010.JPG,4/17/2025 12:28,2,8715558,1.4427E+12
2022-early-regen/20220620-0031/101MEDIA/DJI_0282.JPG,DJI_0282.JPG,4/17/2025 12:28,2,8954932,1.44272E+12
2022-early-regen/20220621-0036/100MEDIA/DJI_0112.JPG,DJI_0112.JPG,4/17/2025 12:28,2,8713206,1.44305E+12
2022-early-regen/20220621-0036/100MEDIA/DJI_0127.JPG,DJI_0127.JPG,4/17/2025 12:28,2,9008788,1.44305E+12
2022-early-regen/20220621-0036/100MEDIA/DJI_0143.JPG,DJI_0143.JPG,4/17/2025 12:28,2,9003219,1.44302E+12
2022-early-regen/20220621-0036/100MEDIA/DJI_0210.JPG,DJI_0210.JPG,4/17/2025 12:28,2,8851723,1.44305E+12
2022-early-regen/20220622-0038/100MEDIA/DJI_0205.JPG,DJI_0205.JPG,4/17/2025 12:45,2,8854199,1.44277E+12
2022-early-regen/20220622-0038/100MEDIA/DJI_0524.JPG,DJI_0524.JPG,4/17/2025 12:45,2,9210548,1.44277E+12
2022-early-regen/20220622-0038/100MEDIA/DJI_0742.JPG,DJI_0742.JPG,4/17/2025 12:45,2,8962513,1.44277E+12
